rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city,log_deposits,log_nearest_distance,density_ratio,lat_lon_interaction,anomaly
3198,151252000.0,Central State Bank,42.030657,-91.6572972,0.0,11,Iowa,Cedar Rapids,18.834457884539777,0.0,12604333.333333334,-3852.4164201602603,0
3199,151152000.0,Iowa Falls State Bank,42.5194877,-93.2644375,0.0715875673609371,1,Iowa,Iowa Falls,18.83379651760691,0.0691412566808653,75576000.0,-3965.556103128669,0
3200,151145000.0,Bank of Hydro,35.5491331,-98.5781417,56.05758099224288,0,Oklahoma,Hydro,18.833750205536628,4.044060950779493,151145000.0,-3504.3674800439603,0
3202,151126000.0,The Bank of the West,35.8696689,-99.3476969,61.13370985841832,0,Oklahoma,Leedey,18.833624490533207,4.129288673518104,151126000.0,-3563.5689937805564,0
3204,151025000.0,Iowa Trust and Savings Bank,41.8242362,-90.6474733,0.0,4,Iowa,Grand Mound,18.8329559506105,0.0,30205000.0,-3791.2613342323934,0
3205,150731000.0,State Bank of Davis,42.419227,-89.4177956,23.535351211361206,0,Illinois,Davis,18.831007355778393,3.2001149841474295,150731000.0,-3793.0337693960014,0
3208,149521000.0,Independence Bank,37.7584289,-87.1429616,0.0,5,Kentucky,Owensboro,18.822947415845725,0.0,24920166.666666668,-3290.3813197090303,0
3209,149409000.0,Minden Exchange Bank & Trust Company,40.4991864,-98.9473813,28.861229014773613,0,Nebraska,Minden,18.82219807650547,3.396560950499579,149409000.0,-4007.2884390605745,0
3210,149183000.0,Bank of Delight,33.8013226,-93.3801195,58.76863793765884,0,Arkansas,Prescott,18.820684304926573,4.090481074181971,149183000.0,-3156.3715436460507,0
3212,148934000.0,Heritage Community Bank,36.1649539,-82.8318327,0.0,2,Tennessee,Greeneville,18.819013819471312,0.0,49644666.666666664,-2995.6094110480126,0
3215,148753000.0,Foundation One Bank,41.23598,-96.1881084,0.6196358590294211,6,Nebraska,Omaha,18.81779777697642,0.48220134560094646,21250428.57142857,-3966.410914220232,0
3216,148722000.0,The Farmers State Bank,40.2554952,-103.623591,0.0,7,Colorado,Brush,18.817589356101365,0.0,18590250.0,-4171.418970107263,0
3218,148593000.0,Verus Bank of Commerce,40.5366271,-105.0764023,1.2101375000060337,19,Colorado,Fort Collins,18.81672158954248,0.7930547307915522,7429650.0,-4259.442937044682,0
3221,148261000.0,1st United Bank,44.2949737,-93.275857,0.5704472652050424,2,Minnesota,Faribault,18.81448479882256,0.45136046108516586,49420333.333333336,-4131.651632659961,0
3223,147931000.0,Bank of Whittier,32.9390008,-96.6984844,3.2921530771613656,4,Texas,Richardson,18.81225651355951,1.4567884898270795,29586200.0,-3185.1514550103875,0
3224,147868000.0,Carson Community Bank,36.1767463,-94.5668045,33.89901917783209,0,Oklahoma,West Siloam Springs,18.811830548627064,3.5524587250264164,147868000.0,-3421.119294798198,0
3226,147380000.0,Eagle Bank,30.5315439,-97.6527949,0.0,3,Texas,Round Rock,18.808524850088308,0.0,36845000.0,-2981.490594447046,0
3228,146963000.0,Farmers and Merchants Bank,40.4524013,-86.9101344,0.0,13,Indiana,West Lafayette,18.80569141918524,0.0,10497357.142857144,-3515.723633785735,0
3230,146740000.0,Bellevue State Bank,42.257161,-90.4240766,28.33602770030778,0,Iowa,Bellevue,18.804172878064897,3.378816375011413,146740000.0,-3821.0647631625334,0
3231,146606000.0,Vermilion Valley Bank,40.6133788,-88.1805988,24.53497605099034,0,Illinois,Roberts,18.80325928109472,3.2400491222096175,146606000.0,-3581.3120618752255,0
3232,146583000.0,State Bank of Southwest Missouri,37.180059,-93.2279324,0.5903747253810966,4,Missouri,Springfield,18.80310238571399,0.46396966480514645,29316600.0,-3466.2200270800117,0
3233,146527000.0,The Community Bank,39.942393,-82.0067333,0.0,2,Ohio,Zanesville,18.802720276606152,0.0,48842333.333333336,-3275.5451701147867,0
3234,146279000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson,18.8010263218538,0.0,11252230.76923077,-2852.1958735983017,0
3235,146185000.0,First Texas National Bank,31.4225439,-103.4933175,100.31729773460444,0,Texas,Pecos,18.800383507677736,4.618257154175798,146185000.0,-3252.0233125003883,0
3237,145958000.0,Massena Savings and Loan,44.9243457,-74.8901852,72.49154887370996,0,New York,Village of Massena,18.798829473905712,4.297170418297865,145958000.0,-3364.392569461824,0
3239,145342000.0,Bank of Dade,34.8755228,-85.5069105,27.96015737435549,0,Georgia,Trenton,18.794600150775068,3.3659210017001087,145342000.0,-2982.098206700309,0
3241,145138000.0,New Haven Bank,50.7237461,-1.5703474,15.676772742651725,0,England,New Forest,18.7931955788105,2.8140168975544326,145138000.0,-79.65390280639514,0
3242,145137000.0,Bank 21,35.2261325,-99.6470497,13.172895914053528,0,Oklahoma,,18.793188688792462,2.651331402197703,145137000.0,-3510.180175966285,0
3243,145111000.0,Lyons Federal Bank,38.7294553,-98.2308307,55.22344051183073,0,Kansas,Ellsworth,18.79300953165863,4.029333760899233,145111000.0,-3804.4265666775173,0
3244,144954000.0,Northwestern Bank,46.0126397,-59.8624498,0.0,1,Nova Scotia,Main-à-Dieu,18.791927015572586,0.0,72477000.0,-2754.429334206737,0
3245,144938000.0,Security Bank of Pulaski County,37.8294532,-92.2003192,14.098538879469832,0,Missouri,Waynesville,18.791816629636404,2.7145979761900247,144938000.0,-3487.8876602014616,0
3247,144416000.0,Citizens' Bank of Charleston,32.7780137,-79.9267606,0.2059435978351432,21,South Carolina,Charleston,18.788208588533305,0.18726232924711217,6564363.636363637,-2619.84045394342,0
3248,144365000.0,Sharon Bank,39.9282199,-75.333389,13.266551751829102,0,Pennsylvania,Springfield Township,18.78785537969909,2.6579177591088676,144365000.0,-3007.928121804241,0
3251,144276000.0,Bank 1st,43.0667234,-91.9331285,68.2087419149481,0,Iowa,St. Lucas,18.787238696676205,4.237127182895578,144276000.0,-3959.2586164061568,0
3253,144098000.0,First Neighborhood Bank,39.2546336,-81.5544036,46.76822261977598,0,West Virginia,Parkersburg,18.786004188562632,3.866360619671279,144098000.0,-3201.388231784521,0
3255,143941000.0,Lone Star Bank,30.2214658,-97.9558563,20.332735262419785,0,Texas,,18.78491405830626,3.0602427597245137,143941000.0,-2960.369561080164,0
3256,143876000.0,First Fidelity Bank,33.6941906,-112.0993314,0.0,2,Arizona,Phoenix,18.784462382410442,0.0,47958666.666666664,-3777.0962383241645,0
3257,143864000.0,Waterman Bank,50.4301287,-3.6845697,138.90318377462847,0,England,South Hams,18.78437897377818,4.940950638915193,143864000.0,-185.81332417512039,0
3261,143335000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit,18.78069511279981,0.0,3981527.777777778,-3515.539926324156,0
3263,143208000.0,Commerce Bank,38.6276779,-90.1894157,0.0,9,Missouri,St. Louis,18.779808683835014,0.0,14320800.0,-3483.807699648803,0
3265,142891000.0,Flint Hills Bank,38.8609273,-96.1073806,34.21219270764318,0,Kansas,Eskridge,18.777592666809376,3.5613924063669167,142891000.0,-3734.8219304900304,0
3268,142337000.0,Bank of Clarkson,52.4627102,-2.1155382,0.0,4,England,Dudley,18.77370805034268,0.0,28467400.0,-110.98686750362964,0
3269,142318000.0,Millville Savings Bank,39.4167322,-75.0396205,9.751193453406904,1,New Jersey,Millville,18.773574555410956,2.3750167673330997,71159000.0,-2957.81662563813,0
3270,142303000.0,Impact Bank,37.2655148,-97.3964762,35.57479847948174,0,Kansas,Wellington,18.773469152085774,3.5993594371024034,142303000.0,-3629.5298252989473,0
3273,142056000.0,Movement Bank,35.4618432,-82.5141832,62.40638039967785,0,North Carolina,Asheville,18.771731911060286,4.149564493598489,142056000.0,-2926.105026414474,0
3275,141943000.0,Peoples Bank & Trust Company,38.5359377,-84.8358162,35.33885981577693,0,Kentucky,Owenton,18.770936133573972,3.5928876870156214,141943000.0,-3269.2277278118504,0
3276,141862000.0,Farmers & Merchants Bank & Trust,45.0760527,-87.6606733,0.0,1,Wisconsin,Marinette,18.770365319094818,0.0,70931000.0,-3951.397129388283,0
3277,141551000.0,Mercer Savings Bank,40.558544,-84.5377932,36.82127962085709,0,Ohio,Celina,18.76817064120329,3.6328718971597116,141551000.0,-3428.7298051651005,0
3285,139507000.0,West Iowa Bank,41.5707426,-93.7531146,3.549142323380704,6,Iowa,West Des Moines,18.75362534434633,1.5149387148385447,19929571.42857143,-3897.3865949849023,0
3287,139442000.0,Colfax Banking Company,31.3693418,-92.4083647,0.1088470213086544,2,Louisiana,Pineville,18.753159309331252,0.10332075593948406,46480666.666666664,-2898.789577453355,0
3289,139425000.0,Putnam 1st Mercantile Bank,36.1539329,-85.5114402,1.031437592217437,3,Tennessee,Cookeville,18.753037387412206,0.7087437159232877,34856250.0,-3091.5748711731626,0
3290,139377000.0,State Bank of Herscher,41.0503779,-88.0944061,22.680263151902007,0,Illinois,Herscher,18.75269305702627,3.1646419227877574,139377000.0,-3616.3086612810653,0
3292,139335000.0,Continental Bank,-27.3415446,-55.8576754,1349.1364349229125,0,Itapúa,Encarnación,18.752391670648816,7.207960929231825,139335000.0,1527.2351232014228,1
3293,139289000.0,Citizens Federal Savings Bank,39.0859342,-84.5109692,1.5227230555303344,9,Kentucky,Covington,18.752061476551482,0.9253388957110065,13928900.0,-3303.1901813294267,0
3295,139181000.0,UBank,31.2765321,-94.5759011,0.0,1,Texas,Huntington,18.75128580948042,0.0,69590500.0,-2958.0062066405753,0
3297,138882000.0,Twin River Bank,46.3814189,-116.9813992,91.2320998557847,0,Idaho,Lewiston,18.749135216894636,4.5243082245888475,138882000.0,-5425.763279803325,0
3299,138519000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi,18.746518065517538,0.0,11543250.0,-47.33942397927156,0
3300,138376000.0,Farmers State Bank of Western Illinois,41.2007339,-90.749552,0.1888897868939786,1,Illinois,Aledo,18.745485182932583,0.17301991946273973,69188000.0,-3738.9481434962127,0
3301,138298000.0,The Exchange Bank,14.560122,121.0154807,0.4841074506107145,13,,Makati,18.744921342445203,0.3948135481959056,9878428.57142857,1762.0001628806453,1
3302,138200000.0,Audubon State Bank,41.7187833,-94.9326101,38.94076274109201,0,Iowa,Audubon,18.744212476533733,3.6873974249783803,138200000.0,-3960.4729888652914,0
3303,138084000.0,Bank of Estes Park,40.3779448,-105.5212719,39.2549101716152,0,Colorado,Estes Park,18.743372760835566,3.695231988265544,138084000.0,-4260.732092003991,0
3305,137919000.0,Independent Farmers Bank,40.0534564,-94.5233921,41.90439404025334,0,Missouri,King City,18.74217712152396,3.758974245869601,137919000.0,-3785.9885642574545,0
3307,137861000.0,The Warrington Bank,53.3906949,-2.5987674,0.934018368651657,2,England,Warrington,18.741756496384827,0.6595998947376316,45953666.666666664,-138.74999736946626,0
3308,137279000.0,Union State Bank,33.3915734,-86.7966417,0.0,7,Alabama,Hoover,18.737525916579546,0.0,17159875.0,-2898.2764321990503,0
3309,137250000.0,Woodland Bank,53.2247546,-2.8281203,15.461282846992454,0,England,Chester,18.737314645639888,2.8010111294533147,137250000.0,-150.52600894677838,0
3315,136822000.0,First State Bank of Porter,41.6156943,-87.072385,36.99953821113578,0,Indiana,Porter,18.734191376244997,3.6375740073140133,136822000.0,-3623.5777561319055,0
3316,136608000.0,Bay Port State Bank,43.8293795,-83.278869,54.69694194827356,0,Michigan,Pigeon,18.73262607586004,4.019925243240665,136608000.0,-3650.0611537317855,0
3319,136165000.0,BANK,51.5131048,-0.0893749,0.0,13,England,City of London,18.729377950963265,0.0,9726071.42857143,-4.60397859018952,0
3321,136112000.0,Holmes County Bank,51.5096611,-0.0810593,0.5372300327105546,13,England,City of London,18.728988641544692,0.42998211680013365,9722285.714285715,-4.17533707200323,0
3322,135886000.0,Utah Independent Bank,38.2765788,-112.6416317,83.14683387977152,0,Utah,Beaver,18.727326864249665,4.432563295208507,135886000.0,-4311.536291925629,0
3325,135554000.0,Peoples State Bank,44.9583934,-89.6601737,0.0,8,Wisconsin,Wausau,18.72488065025681,0.0,15061555.555555556,-4030.9773615169333,0
3326,135550000.0,Federation Bank,13.0484318,80.2506962,10.947574512492418,0,Tamil Nadu,Chennai,18.7248511412863,2.480528288110483,135550000.0,1047.145736268219,0
3328,135327000.0,First State Bank of Forsyth,46.2651604,-106.6793211,92.5074713183678,0,Montana,Forsyth,18.723204637162787,4.538041340250554,135327000.0,-4935.535902054604,0
3329,135321000.0,State Bank of Missouri,39.0192112,-94.1975865,21.02828866596707,0,Missouri,Grain Valley,18.723160299129944,3.0923274758162362,135321000.0,-3675.5155221737687,0
3331,134904000.0,Valley Central Bank,39.3893317,-84.4530645,24.917094940538647,0,Ohio,,18.720073979744836,3.2549027872915577,134904000.0,-3326.5497706719943,0
3332,134842000.0,Bank of Monticello,33.3047329,-83.6832065,35.13868565074231,0,Georgia,Monticello,18.719614288030172,3.5873639162332975,134842000.0,-2787.0468406980435,0
3334,134812000.0,North Central Bank,39.2671706,-94.5768664,2.223996837603976,5,Missouri,Kansas City,18.719391780669618,1.1706218437518339,22468666.666666668,-3713.765947742208,0
3335,134629000.0,Perennial Bank,45.3818414,-94.7122447,45.933055935905806,0,Minnesota,Paynesville,18.718033412590668,3.848722244581813,134629000.0,-4298.216067613391,0
3336,134562000.0,Riverwind Bank,35.2466012,-91.7562968,1.8499447827452,6,Arkansas,Searcy,18.717535624768,1.047299619617503,19223142.85714286,-3234.097600898436,0
3337,134492000.0,Farmers National Bank,40.1077568,-83.2672442,0.0,1,Ohio,Plain City,18.717015283118673,0.0,67246000.0,-3339.66237977981,0
3339,134367000.0,Farmers and Merchants Bank,40.4524013,-86.9101344,0.0,13,Indiana,West Lafayette,18.716085427632514,0.0,9597642.857142856,-3515.723633785735,0
3341,134181000.0,Templeton Savings Bank,42.6096464,-72.0758887,8.62119473092172,1,Massachusetts,Templeton,18.714700200199374,2.2639684493698824,67090500.0,-3071.1281314727557,0
3346,133443000.0,Community Bank of Pleasant Hill,38.8207655,-94.2646629,0.7496119884501193,1,Missouri,Pleasant Hill,18.70918498583022,0.5593940424660672,66721500.0,-3659.42637337745,0
3347,133361000.0,The Jefferson Bank,38.4939735,-90.6303908,11.764027797482145,0,Missouri,Eureka,18.708570302377442,2.5466308862169904,133361000.0,-3488.723861749844,0
3348,133125000.0,Texas Financial Bank,29.7703677,-95.4016128,2.0165291077950696,11,Texas,Houston,18.7067991019397,1.1041068683780868,11093750.0,-2840.1410922290265,0
3352,132869000.0,Great North Bank,47.4746901,21.7350146,201.5228750515308,0,,Debrecen,18.704874245911995,5.310852843384166,132869000.0,1031.8630824539753,0
3354,132507000.0,Security Bank and Trust Company,29.3109,-96.09997,0.0,1,Texas,Wharton,18.702146039730536,0.0,66253500.0,-2816.776610673,0
3357,132179000.0,Liberty State Bank,36.0779146,-86.0332671,31.80110480455545,0,Tennessee,Alexandria,18.699667630102397,3.4904621978885513,132179000.0,-3103.9008631927895,0
3358,132163000.0,Texas National Bank,32.2948813,-95.2614728,0.0,1,Texas,Tyler,18.69954657480359,0.0,66081500.0,-3076.4579565391787,0
3360,132058000.0,State Bank & Trust Company,33.95787,-84.5499185,9.384695916839458,1,Georgia,Marietta,18.69875178555722,2.340333175901734,66029000.0,-2871.1351409335953,0
3362,131958000.0,Farmers Trust & Savings Bank,41.6613413,-92.0105587,0.0,4,Iowa,Williamsburg,18.697994255680058,0.0,26391600.0,-3833.2832892043843,0
3365,131870000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway,18.69732715436711,0.0,5494583.333333333,-3243.9252048033063,0
3366,131857000.0,United Pacific Bank,34.0628383,-118.123448,3.9363374224540206,3,California,Monterey Park,18.69722856757158,1.5966236437589887,32964250.0,-4023.619908662459,0
3370,130880000.0,West View Savings Bank,40.5697775,-80.0377065,10.777154882450096,0,Pennsylvania,McCandless,18.6897914384593,2.4661616280381202,130880000.0,-3247.111944315304,0
3372,130419000.0,Bank of Crocker,37.9455033,-92.2650318,14.098538879469832,0,Missouri,Crocker,18.686262910031875,2.7145979761900247,130419000.0,-3501.0430686415048,0
3375,130239000.0,Bank of Halls,9.9645968,8.8816909,6.733546219218881,1,Plateau State,Jos,18.68488178973454,2.0455675179725255,65119500.0,88.50246872072913,0
3376,130034000.0,Commonwealth Co-operative Bank,42.4675783,-71.1775894,0.0,5,Massachusetts,Woburn,18.68330652037647,0.0,21672333.333333332,-3022.73985104975,0
3378,129703000.0,Greenfield Banking Company,39.7842384,-85.801464,0.0,1,Indiana,Greenfield,18.680757787029787,0.0,64851500.0,-3413.5458988450173,0
3379,129591000.0,Farmers and Merchants State Bank,32.75966,-97.79718,0.0,2,Texas,Weatherford,18.679893902743213,0.0,43197000.0,-3203.8023657587996,0
3380,129503000.0,Lake Region Bank,-2.1049174,33.08543,274.7530032502957,0,Mwanza Region,Nansio,18.679214612580534,5.619505549281178,129503000.0,-69.64209729348201,0
3382,129386000.0,Preferred Bank,40.7562843,-73.8288479,0.0,17,New York,New York,18.678310750252958,0.0,7188111.111111111,-3008.9895145538576,0
3383,129151000.0,Family Bank,-1.272324,36.9110142,9.96711456888135,10,Nairobi County,Nairobi,18.676492828153595,2.3949012104164344,11741000.0,-46.9627692310008,0
3384,128776000.0,Bank of Salem,37.6456036,-91.5365259,0.0,1,Missouri,Salem,18.673585026633624,0.0,64388000.0,-3445.9477689525334,0
3387,128613000.0,Union State Bank,33.3915734,-86.7966417,0.0,7,Alabama,Hoover,18.672318461080913,0.0,16076625.0,-2898.2764321990503,0
3388,128540000.0,Bank of South Texas,26.2366146,-98.19835,5.6930175397409135,1,Texas,McAllen,18.671750705687092,1.9010648247247999,64270000.0,-2576.39226330591,0
3392,128246000.0,SNB Bank,36.4552445,-100.5390377,24.42702305603673,0,Texas,Booker,18.669460860242456,3.235812508328101,128246000.0,-3665.175201148217,0
3393,128131000.0,Heritage Bank,17.2458462,-89.0023818,0.0,4,Cayo District,Spanish Lookout,18.668563743833296,0.0,25626200.0,-1534.921387956479,0
3394,128069000.0,Gogebic Range Bank,46.4793023,-90.0507249,114.7959731753558,0,Michigan,Bessemer,18.668079746950188,4.751829790573608,128069000.0,-4185.494864961238,0
3397,127869000.0,The First State Bank,38.4089817,-82.2955603,0.0,5,West Virginia,Barboursville,18.66651686813464,0.0,21311500.0,-3160.888669553947,0
3398,127858000.0,Town Center Bank,41.5697282,-93.8061373,1.5155166695176685,4,Iowa,West Des Moines,18.666430838893135,0.9224782176486743,25571600.0,-3899.495631052882,0
3401,127183000.0,The Merchants & Citizens Bank,36.1906537,-83.3598086,29.374902626592316,0,Tennessee,Morristown,18.661137560002576,3.413616695946679,127183000.0,-3016.8459655408815,0
3402,127164000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit,18.660988157808834,0.0,3532333.3333333335,-3515.539926324156,0
3404,127123000.0,Security Bank Minnesota,47.4921042,-94.8951061,0.227711751083292,3,Minnesota,Bemidji,18.66066568752893,0.2051520717832626,31780750.0,-4506.768266971256,0
